"x"
"alpha" 0.1
"lambda1" 0.106382978723404
"lambda2" 0.133333333333333
"betaI" 0.0909298152810722
"betaD" 0.717309449413557
"rho" 0.402909493299514
"tc" 170.251811532753
"eta" 0.619454892449773
"mu" 0.252306538449654
